id	l1	name
3081001012004003	3081	内外角平分线
3081001012004004	3081	其它双角平分线
3081001013001001	3081	中垂线的性质求线段
3081001013001002	3081	中垂线的性质求角度
3081001013002	3081	作图语句
3081001013003	3081	作垂直平分线
3081001014001	3081	角平分线的性质
3081001014002	3081	角平分线定理的应用
3081001014003	3081	通过作图方法，得出作出的性质
3081001014004	3081	复杂作图
3081001014005	3081	求作角平分线
3081001014006	3081	无刻度直尺作图
3081001014007	3081	尺规作图依据
3081002001001	3081	认识轴对称图形
3081002001002	3081	作轴对称图形
3081002001003	3081	轴对称图形的性质
3081002001004001	3081	一定两动垂线段最小
3081002001004002	3081	一定两动周长最小
3081002001004003	3081	两定一动线段和最小
3081002001005	3081	折叠问题
3081002002001	3081	认识等腰三角形
3081002002002	3081	等腰三角形的轴对称性
3081002002003001	3081	组成三角形的条件
3081002002003002	3081	周长固定，腰和底的取值范围
3081002002003003	3081	等腰三角形腰相等
3081002002004	3081	等腰三角形的高线
3081002003001	3081	等腰三角形的底角相等
3081002003002	3081	等腰三角形的等边对等角
3081002003003	3081	钢架焊接问题
3081002003004	3081	与等腰三角形有关的分类讨论
3081002003005	3081	利用方程思想求角度
3081002004001	3081	等腰三角形的三线合一
3081002004002	3081	等腰三角形与全等三角形。
3081002004003	3081	等边三角形性质
3081002005001001	3081	利用“两圆一中垂线”（100分）的方法来找等腰三角形
3081002005001002	3081	两边相等判定等腰三角形
3081002005002001	3081	角平分线加平行（双平等腰）
3081002005002002	3081	一个三角形的外角等于不相邻内角的两倍，这个三角形是等腰三角形
3081002005002003	3081	两角相等判定等腰三角形
3081002005003	3081	角平分线加垂直
3081002005004	3081	等边三角形的判定
3081002007001	3081	逆命题及逆命题的真假
3081002007002	3081	写出一个命题的逆命题
3081002007003	3081	逆定理
3081002007004	3081	证明命题的
3081002008001	3081	直角三角形的两锐角互余
3081002008002	3081	斜边中线
3081002008003	3081	含30度角直角三角形
3081002008004	3081	等腰直角三角形
3081002009001	3081	利用两个锐角互余判定三角形是直角三角形
3081002009002	3081	等腰直角三角形的判定
3081002009003	3081	直角三角形斜边中线逆定理来判定直角三角形。
3081002010001	3081	勾股定理的推导
3081002010002	3081	已知两边求第三边
3081002010003	3081	利用等面积加勾股定理来求线段长度
3081002010004	3081	垂线的性质（双勾股）
3081002010005	3081	勾股树
3081002010006	3081	弦图
3081002010007	3081	K形图
3081002010008	3081	特殊角的三边关系
3081002010009001	3081	实际应用
3081002010009002	3081	数学结合解决代数问题
3081002010010	3081	等腰三角形斜插线
3081002010011	3081	勾股设元
3081002011001	3081	勾股定理的逆定理
3081002011002	3081	旋转问题
3081002011003	3081	对角互补角平分线四边形
3081002011004	3081	动点问题
3081002012001	3081	斜边直角边
3081002012002	3081	角平分线的逆定理
3081002012003	3081	K形图（弦图）
3081002012004	3081	直角三角形存在性问题
3081002013001	3081	分类讨论
3081002013002	3081	等腰三角形存在性问题
3081002013003001	3081	折叠求角度
3081002013003002	3081	三角形绕边折叠
3081002013003003	3081	绕中点折叠
3081002013003004	3081	长方形折叠
3081002013004001	3081	两定一动线段和最小
3081002013004002	3081	一定两动周长最小
3081002013004003	3081	一定两动垂线段最小
3081002013004004	3081	逆等线构造全等
3081002013005	3081	线段最值
3081002013006	3081	面积问题
3081002013007	3081	手拉手（旋转全等）
3081002013008	3081	绝配角
3081002013009001	3081	在角两边截取长度相等的线段
3081002013009002	3081	有“二倍角”的线段和差倍分问题
3081002013009003	3081	利用“等面积法”来解决线段和差问题
3081002013009004	3081	利用倍长中线来解决问题
3081002013009005	3081	截长补短
3081002013009006	3081	作平行
3081002013009007	3081	构造等边
3081002013010	3081	中点问题
3081002013011	3081	网格问题
3081002013012	3081	角格点问题
3081002013013	3081	利用旋转解决问题
3081002013014	3081	一线三等角（K型图）
3081002013015	3081	半角模型
3081002013016	3081	对角互补模型
3081003001001	3081	认识不等式
3081003001002	3081	用数轴表示不等式
3081003001003	3081	特殊值法
3081003001004	3081	不等式的应用
3081003001005	3081	含绝对值不等式
3081003001006	3081	列不等式
3081003002001	3081	不等式的性质
3081003002002	3081	不等式性质的逆用
3081003002003	3081	利用不等式的性质来比较大小
3081003002004	3081	不等式性质求范围
3081003002005	3081	已知取值范围，求取值范围
3081003003001	3081	认识一元一次不等式
3081003003002	3081	解一元一次不等式
3081003003004	3081	一元一次不等式的解
3081003003005	3081	一元一次不等式整数解
3081003004001	3081	积分问题
3081003004002	3081	营销问题
3081003004003	3081	方案设计问题
3081003004004	3081	生活中抽象出不等式
3081003005001	3081	认识一元一次不等式组
3081003005002	3081	一元一次不等式组的解
3081003005003	3081	解一元一次不等式组
3081003005005	3081	一元二次不等式与分式不等式的解法
3081003005006001	3081	分配问题
3081003005006002	3081	生活问题抽象
3081003005006003	3081	程序问题
3081003005006004	3081	营销问题
3081003005006005	3081	方案问题
3081003005006006	3081	其它
3081003006001	3081	已知不等式（组）的解，求原不等式（组）的参数
3081003006002	3081	不等式组有解或者无解问题
3081003006003	3081	不等式或者不等式组整数解问题
3081003006004	3081	不等式1的解均为不等式2的解，或均不是不等式2的解
3081003006005	3081	整式方程解的范围问题
3081003006006	3081	分式方程解的符号问题
3081003006007	3081	不等式其它参数问题：
3081004001001	3081	确定位置的要素
3081004001002	3081	方位角描述位置
3081004001003	3081	方格描述位置
3081004001004	3081	经纬描述位置
3081004001005	3081	区域描述位置
3081004001006	3081	行列描述位置
3081004001007	3081	新定义描述位置
3081004002001	3081	根据坐标描点
3081004002002	3081	通过图象读出坐标
3081004002003	3081	每个象限点的特征
3081004002004	3081	坐标轴上点的特征
3081004002005	3081	已知坐标求坐标轴
3081004002006	3081	新定义和规律性问题
3081004003001	3081	平行坐标轴点的特征
3081004003002	3081	象限角平分线上点的特征
3081004003003	3081	坐标与距离
3081004003004	3081	几何图形与中求坐标
3081004003005	3081	两点间的距离公式
3081004003006	3081	中点公式
3081004004001	3081	关于x轴或平行于x轴的直线对称
3081004004002	3081	关于y轴或平行于y轴的直线对称
3081004004003	3081	关于原点或任意一点对称
3081004004004	3081	关于坐标轴角平分线对称
3081004004005	3081	线段之和最小问题
3081004005001	3081	坐标的平移变换
3081004005002	3081	图形的平移
3081004005003	3081	面积问题
3081004005004	3081	坐标与几何图形综合
3081004005005	3081	坐标的规律问题
3081005001001	3081	认识常量与变量
3081005002001	3081	认识函数
3081005002002	3081	已知x（函数值）求函数（x）值
3081005002003	3081	认识函数图象
3081005002004	3081	列函数表达式
3081005003001	3081	代数型函数自变量的取值范围
3081005003002	3081	实际问题函数自变量的取值范围
3081005003003	3081	几何图形函数自变量的取值范围
3081005004001	3081	认识一次函数和正比例函数
3081005004002	3081	找出比例系数和常数项
3081005004003	3081	已知一次函数求参数
3081005004004	3081	列一次函数
3081005005001	3081	待定系数求函数解析式
3081005005002	3081	实际问题求一次函数解析式
3081005006001	3081	一次函数图象的特征
3081005006002	3081	通过函数图象得出系数的特征
3081005006003	3081	函数经过的点
3081005006004	3081	一次函数图象共存问题
3081005006005	3081	函数的交点
3081005006006	3081	通过函数图象求解析式
3081005006007	3081	函数的变换
3081005006008	3081	特殊角的一次函数
3081005006009	3081	含参函数的问题
3081005006010	3081	含参函数的应用
3081005007001	3081	一次函数的增减性
3081005007002	3081	已知经过点的特征。求k的符号
3081005007003	3081	通过增减性比较函数值的大小
3081005007004	3081	利用增减性求函数的最值
3081005007005	3081	已知自变量和函数值的范围求函数解析式
3081005007006	3081	分段函数
3081005007007	3081	一次函数与代数的综合
3081005007008	3081	快速求k法
3081005008001	3081	一次函数的实际问题
3081005008002	3081	方案选择问题
3081005008003	3081	最大利润问题
3081005008004	3081	调配问题
3081005008005	3081	工程问题
3081005008006	3081	分段计价问题：
3081005008007	3081	参数分类讨论
3081005009001	3081	一次函数与方程的结合
3081005009002	3081	一次函数与不等式结合
3081005009003	3081	一次函数图象问题
3081005009004	3081	行程问题
3081005009005	3081	一次函数的规律
3081005009006	3081	一次函数与几何综合
3081005010001	3081	通过图象解决问题
3081005010002	3081	函数图象与动点问题
3081006001	3081	考点1：概念问题
3081006002	3081	考点2：解不等式
3082001001001	3082	认识二次根式
3082001001002	3082	二次根式有意义的条件
3082001001003	3082	二次根式的双重非负性
3082001001004	3082	二次根式的双重非负性来处理非负
3082001001005	3082	求二次根式的值(包括最值与整数值等)
3082001002001	3082	利用二次根式的性质(√a)²=a(a≥0)√a²=|a|进行化简
3082001002002	3082	利用数轴、三角形三边关系和二次根式性质进行化简计算
3082001002003	3082	与二次根式性质有关的计算
3082001003001	3082	二次根式的性质
3082001003002	3082	因式的内移与外移（逆用公式√a²＝|a|）
3082001003003	3082	利用√ab＝√a×√b（a≥0，b≥0）化简时忽略了a，b的符号
3082001003004	3082	最简二次根式的判断与应用
3082001003005	3082	同类二次根式的判断与应用
3082001003006	3082	分母有理化及其简单应用（化简）
3082001003007	3082	通过分母有理化比较二次根式大小
3082001003008001	3082	复合二次根式
3082001003008002	3082	含字母二次根式配方
3082001004001	3082	二次根式的乘除运算
3082001004002	3082	二次根式乘除运算提高
3082001004003	3082	含字母的二次根式运算
3082001004004	3082	通过分母有理化处理无数项问题
3082001005001	3082	二次根式的加减
3082001005002	3082	二次根式混合运算
3082001005003	3082	a²＋b²＝（a－b）²＋2ab
3082001005004	3082	二次根式的化简求值
3082001005005	3082	利用二次根式的无理特性结合有理数来求解方
3082001005006	3082	降次求值
3082001005007	3082	共轭二次根式的化简
3082001005008	3082	估算无理数的大小
3082001006001001	3082	根式变形法
3082001006001002	3082	类型二：平方法
3082001006001003	3082	类型三：分母有理化法
3082001006001004	3082	类型四：分子有理化法
3082001006001005	3082	类型五：倒数法
3082001006001006	3082	类型六：媒介传递法
3082001006001007	3082	类型七：作差比较法
3082001006001008	3082	类型八：求商比较法
3082001006002	3082	二次根式的应用
3082001006003001	3082	坡比问题
3082001006003002	3082	方位角问题
3082001006003003	3082	其它
3082001006004	3082	二次根式与因式分解的综合应用
3082001006005	3082	根据二次根式性质处理网格类问题
3082001006006	3082	含二次根式的规律
3082002001001	3082	认识一元二次方程
3082002001002	3082	利用一元二次方程的概念求字母参数的值或取值范围
3082002001003	3082	会把一元二次方程化为一般形式，并找出二次项（系数）、一次项（系数）及常数项
3082002001004	3082	利用一元二次方程的根求字母的值或代数式的值
3082002001005	3082	求一元二次方程的特殊根
3082002001006	3082	根据方程的根求代数式的值（整体代入，通过降次求代数式的值）
3082002001007	3082	两个一元二次方程有公共根问题
3082002001008	3082	列一元二次方程
3082002001009	3082	一元二次方程的根
3082002002001	3082	因式分解法解一元二次方程
3082002002002	3082	用换元法解形如或可化成一元二次方程一般形式的方程
3082002002003	3082	利用一元二次方程因式分解
3082002002004	3082	倍根同解倒数解等
3082002003001	3082	利用直接开平方法来解一元二次方程
3082002003002	3082	配成完全平方式
3082002004001	3082	利用配方法来解一元二次方程
3082002004002	3082	利用配方法来比较两个代数式的大小
3082002004003	3082	利用配方法，求二次多项式的最值问题
3082002004004	3082	利用配方法求字母的值
3082002005001	3082	利用公式法来解一元二次方程
3082002005002001	3082	告诉根的个数，通过△的符号，来解不等式
3082002005002002	3082	判定根的个数，判定△的符号。注意二次项系数是否可以为0
3082002005003	3082	一元二次方程根的判别式与三角形知识的综合运用
3082002005004	3082	利用判别式，求等式中其它字母取值范围
3082002005005	3082	与判别式有关的整数根问题
3082002005006	3082	熟悉公式
3082002005007	3082	相等根与完全平方式
3082002005008	3082	含绝对值方程及新定义
3082002006001	3082	增长率问题
3082002006002	3082	病毒问题
3082002006003	3082	握手问题
3082002006004	3082	互赠贺卡问题
3082002006005	3082	数字问题
3082002006006	3082	营销问题
3082002007001	3082	面积问题
3082002007002	3082	有墙体的面积问题
3082002007003	3082	行程问题
3082002007004	3082	勾股问题
3082002007005	3082	动态问题
3082002007006	3082	函数图像问题
3082002007007	3082	其他
3082002007008	3082	项目化
3082002008001	3082	直接应用韦达定理
3082002008002	3082	推导其它根与系数关系
3082002008003	3082	已知一根求另一根
3082002008004	3082	已知两根关系，求字母的值
3082002008005	3082	利用韦达定理来求代数式的值
3082002008006	3082	已知等式关系，借助韦达定理来求值
3082002008007	3082	应用韦达定理忽略条件
3082003001001	3082	求一组数据的算术平均数，或已知算术平均数求这组数据中每个数
3082003001002	3082	已知一组数据的平均数，求当这组数据加减一个数或乘除一个数后的新数据的平均数
3082003001003	3082	加权平均数
3082003002001	3082	中位数
3082003002002	3082	结合平均数与中位数的综合考察
3082003002003	3082	众数
3082003003001	3082	方差概念和公式的识别
3082003003002	3082	方差的意义
3082003003003	3082	已知一组数据的方差，求当这组数据加减一个数或乘除一个数后的新数据的方差
3082003003004	3082	统计量的正确选择
3082003003005	3082	方案选择
3082003005001	3082	组内离差平方和
3082003007001	3082	箱线图
3082004001001	3082	四边形的内角和外角
3082004001002	3082	通过三角形的外角来解决问题
3082004001003	3082	四边形角平分线有关问题
3082004001004	3082	多边形与折叠问题
3082004002001	3082	多边形内角和公式的推导——化归思想学习
3082004002002	3082	多边形的内角和、外角和、对角线公式的直接应用
3082004002003	3082	一个多边形增加（减少）一个角（或边）所引起的内角和变化
3082004002004	3082	用不等式处理多边形中一个内角（外角）的取值范围的问题
3082004002005	3082	正多边形的相关问题
3082004002006	3082	通过辅助线构造平行线间“三线八角”问题；
3082004002007	3082	通过辅助线把多边形转化为等边三角形问题；
3082004002008	3082	多边形的镶嵌
3082004003001	3082	平行四边形之对角相等
3082004003002	3082	平行四边形性质之对边相等
3082004003003001	3082	“角平分线+平行四边形→等腰三角形”的应用
3082004003003002	3082	对边分别平行
3082004004001	3082	平行线之间的距离
3082004004002	3082	与角平分线的距离问题
3082004004003	3082	平行四边形的高
3082004004004	3082	平行四边形的面积问题
3082004004005	3082	面积问题
3082004005001	3082	平行四边形对角线互相平分
3082004005002	3082	利用对角形处理全等问题
3082004005003	3082	线段最值问题
3082004005004	3082	中线定理
3082004005005	3082	平行四边形的性质应用之综合题
3082004006001	3082	中心对称概念及识别
3082004006002	3082	作一个图形的中心对称图形
3082004006003	3082	确定成中心对称两个图形的对称中心
3082004006004	3082	中心对称的性质
3082004006005	3082	利用中心对称性质平分图形的面积
3082004007001	3082	通过定义判定平行四边形
3082004007002	3082	一组对边平行且相等的四边形是平行四边形
3082004007003	3082	两组对边分别相等来证明平行四边形
3082004008001	3082	通过对角线互相平分来证明平行四边形
3082004008002	3082	通过三点找出另一个点使得四个点变成平行四边形。
3082004008003	3082	添加条件判定平行四边形
3082004008004	3082	平行四边形与性质的综合应用
3082004008005	3082	平行线之间的中点
3082004008006	3082	动点运动形成平行四边形的条件
3082004008007	3082	平行四边形与图形的变换
3082004008008	3082	平行四边形中的最值问题
3082004008009	3082	无刻度直尺作图
3082004009001	3082	中位线的性质
3082004009002	3082	中位线+角平分线
3082004009003	3082	中位线+斜中线
3082004009004	3082	角分线加垂直的已知条件。
3082004009005001	3082	已知对角线的关系
3082004009005002	3082	已知对边的关系
3082004009006	3082	已知四边形对角线的中点，
3082004009007	3082	中位线+面积问题
3082004009008	3082	中位线引起的找规律
3082004009009	3082	中位线与其它中点有关线的综合运用
3082004009010	3082	平行四边形其它的辅助线
3082004010001	3082	反例
3082004010002001	3082	直接否定
3082004010002002	3082	至少一个
3082004010002003	3082	其它至少至多
3082004010003	3082	反证法
3082005001001	3082	矩形角的性质
3082005001002	3082	矩形的对角线的性质
3082005001003	3082	矩形对边相等有关的计算
3082005001004	3082	矩形中的勾股定理
3082005001005	3082	矩形中的最值与定值问题
3082005001006	3082	矩形的面积问题
3082005001007	3082	矩形＋角平分线现等腰三角形
3082005001008	3082	矩形中的折叠
3082005001009	3082	矩形中的综合问题
3082005002001	3082	利用三个角是直角的四边形来判定矩形
3082005002002	3082	利用有一个角是90°的平行四边形来判定
3082005002003	3082	利用对角线相等的平行四边形判定
3082005002004	3082	动点问题存在矩形
3082005002005	3082	判定与性质的综合应用
3082005003001	3082	菱形的四边相等；　
3082005003002	3082	菱形的对角线互相垂直
3082005003003	3082	菱形对角线平分一组对角
3082005003004	3082	一个角是60°角的菱形
3082005003005	3082	菱形中的最值问题
3082005003006	3082	菱形的面积
3082005004001	3082	四边相等的四边形判定平行四边形
3082005004002	3082	邻边相等的平行四边形
3082005004003	3082	对角线垂直的平行四边形
3082005004004	3082	添加条件判定菱形
3082005004005	3082	对角线垂直的四边形
3082005004006	3082	菱形的性质与判定综合
3082005004007	3082	菱形的规律问题
3082005005001	3082	矩形加条件判定正方形
3082005005002	3082	菱形加条件判定正方形
3082005005003	3082	正方形的综合判定
3082005006001	3082	正方形的四边相等
3082005006002	3082	正方形的对角线
3082005006003	3082	正方形的轴对称性
3082005006004	3082	正方形的旋转
3082005006005	3082	正方形中的十字架
3082005006006	3082	正方形中的半角
3082005006007	3082	正方形中的手拉手
3082005006008	3082	正方形中的弦图
3082005006009	3082	正方形的综合
3082005006010	3082	正方形相关的定值和最值问题
3082005006011	3082	正方形与折叠问题
3082005006012	3082	正方形找规律问题
3082005006013	3082	pisa
3082005006014	3082	网格作图问题
3082007001	3082	考点1：二次根式运算
3082007002	3082	考点2：解一元二次方程
3082007003	3082	考点3：有关概念考察
3091001001001	3091	认识二次函数
3091001001002	3091	二次函数的系数
3091001001003	3091	已知二次函数求参数的值
3091001001004	3091	已知自变量的值求函数值，或已知函数值来求自变量的值。
3091001001005	3091	通过实际问题抽象出函数关系式子，并解决问题。
3091001001006	3091	待定系数法求函数解析式
3091001002001	3091	y=ax²的开口方向与开口形状
3091001002002	3091	y＝ax²函数的顶点，对称轴和最值
3091001002003	3091	几何应用与实际应用
3091001002004	3091	二次函数图像上点特征
3091001003001	3091	二次函数的平移
3091001003002	3091	通过平移计算阴影部分的面积
3091001003003	3091	二次函数的顶点式
3091001003004	3091	二次函数与一次函数的在同一个坐标系中共存问题。
3091001004001	3091	把一般形式化为顶点式：
3091001004002	3091	二次函数的对称轴与最值公式
3091001004003001	3091	一般式
3091001004003002	3091	顶点式
3091001004003003	3091	交点式
3091001004003004	3091	广义交点式
3091001004004	3091	二次函数的变换
3091001004005	3091	通过二次函数求对应点坐标
3091001004006	3091	通过二函数的图形与系数之间的关系
3091001005001001	3091	已知函数值相等，求对称轴
3091001005001002	3091	已知对称轴，根据对称性求函数值
3091001005002001	3091	对称轴，开口方向确定，求增减性的范围
3091001005002002	3091	开口方向，增减性的范围确定，求对称轴的范围
3091001005002003	3091	双参数
3091001005002004	3091	判断函数的增减性
3091001005003001	3091	已知开口方向，对称轴，比较函数值大小
3091001005003002	3091	已知开口方向，函数值的大小。
3091001005003003	3091	双函数
3091001005004001	3091	已知二次函数，区间固定。
3091001005004002	3091	区间，最值固定
3091001005004003	3091	区间不确定
3091001005004004	3091	隐含区间
3091001005005001	3091	与x轴的交点
3091001005005002	3091	与坐标轴的交点
3091001005005003	3091	与y轴的交点
3091001005006001	3091	与直线的交点
3091001005006002	3091	与线段的交点
3091001005006003	3091	与二次函数交点
3091001005007	3091	二次函数与方程的关系
3091001005008	3091	二次函数与不等式
3091001005009	3091	分段函数的求法
3091001005010001	3091	类型一：二次函数过定点问题
3091001005010002	3091	类型二：利用定点解决问题
3091001005010003	3091	类型三：点的轨迹问题
3091001005010004	3091	类型四：函数图象上点的特征
3091001005011	3091	新定义题型
3091001005012001	3091	区间最值
3091001005012002	3091	比较大小
3091001005012003	3091	分离变量求最值
3091001005013	3091	二次函数图象与系数综合
3091001007001	3091	利用函数图象的性质解决实际问题
3091001007002	3091	营销问题
3091001007003	3091	面积问题
3091001007004	3091	球类问题
3091001007005	3091	桥类隧道问题
3091001007006	3091	函数图象问题
3091001007007	3091	动点问题
3091001007009	3091	项目化问题
3091001007010	3091	喷泉跳水问题
3091001008001	3091	基本几何图形性质
3091001008002	3091	对称性求线段和最值
3091001008003	3091	三角形面积问题
3091001008004	3091	函数与角度数量关系
3091001008005	3091	二次函数等腰三角形存在性问题
3091001008006	3091	二次函数直角三角形存在性问题
3091001008007	3091	二次函数四边形存在性问题
3091001008008	3091	二次函数几何综合
3091002002001	3091	生活有关事件的分类
3091002002002	3091	数学有关事件的分类
3091002003001	3091	生活中事件可能性大小判断
3091002003002	3091	数学中事件可能性大小判断
3091002003003	3091	几何图形中事件可能性大小判断
3091002003004	3091	成语古诗判定可能性大小
3091002004001	3091	概率的意义
3091002004002	3091	摸球问题
3091002004003	3091	转盘问题
3091002004004	3091	几何图形概率问题
3091002004005	3091	卡片问题
3091002004006	3091	投骰子问题
3091002005001	3091	数学有关的概率计算
3091002005002	3091	跨学科概率计算
3091002005003	3091	分步原来计算概率
3091002006001	3091	用频率估算总体
3091002006002	3091	重复事件的概率
3091002007001	3091	游戏公平性
3091002007002	3091	生物学的概率原理
3091002007003	3091	数学有关的概率计算
3091002007004	3091	概率的综合题
3091003001001	3091	圆的有关概念
3091003001002	3091	点与圆的位置关系
3091003001003	3091	点与圆上点连线最长与最短问题
3091003001004	3091	线段最值问题
3091003001005	3091	半径处处相等
3091003001006	3091	其它
3091003002001	3091	确定圆的条件
3091003002002	3091	三角形的外接圆
3091003002003	3091	三角形外接圆的半径
3091003002004	3091	最小覆盖圆
3091003003001	3091	生活中的旋转
3091003003002	3091	旋转的性质
3091003003003	3091	旋转中心
3091003003004001	3091	碰到等边，旋转60°
3091003003004002	3091	碰到等腰直角，旋转90°
3091003003004003	3091	碰到中点，中线倍长
3091003003004004	3091	费马点
3091003003005	3091	线段最值
3091003003006	3091	作旋转图形
3091003004001	3091	有关概念的考察
3091003004002001	3091	知二求二
3091003004002002	3091	等面积隐含条件
3091003004002003	3091	平行线隐含条件
3091003004002004	3091	特殊角隐含条件
3091003004002005	3091	利用垂径定理结论
3091003004003	3091	和垂径定理有关的分类讨论
3091003004004	3091	过圆内一点，作出的最长弦与最短弦。
3091003004005	3091	其它
3091003005001	3091	实际应用
3091003005002	3091	过桥问题
3091003005003	3091	几何应用
3091003006001	3091	概念的考察
3091003006002	3091	弧的度数
3091003006003	3091	圆心角定理
3091003006004	3091	线段之和最值问题
3091003006005	3091	求圆心角的度数
3091003006006	3091	认识圆心角
3091003007001	3091	圆心角或弧相等
3091003007002	3091	弦相等
3091003007003	3091	弦心距相等
3091003007004	3091	结合垂径定理
3091003007005	3091	综合
3091003008001	3091	圆周角的定义
3091003008002	3091	圆周角定理
3091003008003	3091	圆外角和圆内角
3091003008004	3091	直径所对的圆周角是直角
3091003009001	3091	圆周角推论
3091003009002	3091	弦所对的弧
3091003009003	3091	点与圆的位置关系
3091003009004	3091	等腰三角形与圆
3091003009005	3091	平行弦
3091003009006	3091	圆的折叠
3091003009007	3091	圆中十字架
3091003009008	3091	与垂径定理结合
3091003009009	3091	圆周角及其推论概念
3091003010001	3091	圆内接四边形对角互补
3091003010002	3091	圆内接四边形外角等于内对角
3091003010003	3091	线段和差问题(阿基米德折弦定理）
3091003010004	3091	内接四边形综合
3091003010005	3091	角平分线内接四边形（霸王枪）
3091003011001	3091	正多边形的有关概念
3091003011002	3091	正六边形
3091003011003	3091	正五边形
3091003011004	3091	其它正多边形
3091003012001001	3091	弧长公式知二推一
3091003012001002	3091	隐含角度求弧长
3091003012002	3091	翻折的路径问题
3091003012003	3091	隐圆路径长问题
3091003013001	3091	直接套用公式
3091003013002	3091	面积的加减
3091003013003	3091	挖掘隐含条件求面积
3091003013004	3091	旋转来解
3091003013005	3091	等积变形来处理
3091003013006	3091	扫过的面积
3091003014001	3091	共端点的n(n≥3)条长度相等的线段
3091003014002	3091	折叠之圆问题
3091003014003	3091	共斜边的直角三角形
3091003014004	3091	直角顶点固定，斜边长度一定
3091003014005	3091	对角互补的四边形
3091003014006001	3091	求线段最值
3091003014006002	3091	求路径长
3091004001001	3091	比例的性质
3091004001002	3091	遇比例设“k”法
3091004001003	3091	连比问题
3091004002001	3091	比例线段
3091004002002	3091	已知三条线段，求构成比例的线段
3091004002003	3091	比例尺
3091004002004	3091	几何图形中的比例线段
3091004003001	3091	比例中项
3091004003002	3091	黄金分割点
3091004003003	3091	通过线段的比，判断是否为黄金分割点。
3091004003004	3091	其它
3091004004001	3091	平行线截线段成比例
3091004004002	3091	等比代换
3091004004003	3091	通过作平行线来解决比例问题
3091004004004	3091	角平分线定理与梅涅劳斯定理
3091004004005	3091	等分线段
3091004005001	3091	相似三角形的对应角相等
3091004005002	3091	相似三角形的对应边成比例
3091004005003	3091	相似三角形的分类讨论
3091004005004	3091	认识相似图形
3091004006001	3091	三角形相似的预备定理
3091004006002	3091	两角相等判定三角形相似
3091004006003001	3091	通过列方程锁定相似
3091004006003002	3091	三点定形锁定相似
3091004006004	3091	黄金比
3091004006005	3091	无刻度直尺作图作等份线段
3091004007001	3091	添加条件使三角形相似
3091004007002	3091	通过线段乘积得出比例证明相似
3091004007003	3091	通过线段比得相似
3091004007004	3091	利用旋转相似来解决问题
3091004007005	3091	利用旋转相似来解最值
3091004008001	3091	已知三边求相似
3091004008002	3091	网格中的相似
3091004008003	3091	无刻度直尺作图
3091004009001	3091	相似三角形的对应边成比例
3091004009002	3091	相似三角形对应角的角平分线，对应边的中线之比等于相似比
3091004009003	3091	相似三角形的重心
3091004009004	3091	相似三角形对应边上的高之比等于相似比
3091004010001	3091	相似三角形的周长之比等于相似比
3091004010002	3091	已知相似比求面积
3091004010003	3091	已知面积得相似比来求解
3091004010004	3091	等积变形求面积
3091004011001	3091	利用相似测量高度
3091004011002	3091	利用相似测量宽度和长度
3091004011003	3091	数学文华与几何应用
3091004012001	3091	相似多边形的判定
3091004012002	3091	相似多边形的性质
3091004013001	3091	位似图形的性质
3091004013002	3091	位似变换
3091004013003	3091	找位似中心
3091004014001	3091	平行型
3091004014002	3091	反A与8字模型
3091004014003	3091	母子相似
3091004014004	3091	射影定理
3091004014005	3091	一线三垂直
3091004014006	3091	一线三等角相似
3091004014007	3091	手拉手旋转相似
3091004014008	3091	矩形中的十字架
3091004014009	3091	圆与相似
3091004014010	3091	相似三角形的动点
3091004014011	3091	构造母子相似
3091004014012	3091	构造垂直
3091004014013	3091	构造旋转相似
3091004014014	3091	构造一线三等角
3091004014015	3091	圆的折叠
3091004014016	3091	折叠中相似
3091004014017	3091	相似与弦图
3092001001001	3092	三角函数的定义
3092001001002	3092	几何图形中求三角函数的值
3092001001003	3092	网格中的三角函数
3092001002001	3092	特殊角的三角函数值及特殊角三角函数的运算
3092001002002	3092	已知三角函数值求角
3092001002003	3092	互余两角三角函数
3092001002004	3092	新定义
3092001003001	3092	三角函数的增减性
3092001003002	3092	利用计算器求角度和三角函数值
3092001004001	3092	已知三角函数的范围求角度范围
3092001004002	3092	利用计算器求角度
3092001004003	3092	三角函数间的关系
3092001004004	3092	三角函数的增减性求最值
3092001005001	3092	解直角三角形
3092001005002001	3092	通过作垂直构造
3092001005002002	3092	圆中构造垂直
3092001005003	3092	巧设参数
3092001005004	3092	等角转换法
3092001005005	3092	正弦定理
3092001005006	3092	解直角三角形的综合应用
3092001005007	3092	12345模型
3092001005008	3092	解三角形的应用
3092001006001	3092	仰角俯角问题
3092001006002	3092	坡度坡角
3092001007001	3092	方位角问题
3092001007002	3092	抽象实物图
3092002001001	3092	直线与圆的位置关系
3092002001002	3092	动圆与定直线相切求长度或范围
3092002001003	3092	动直线与圆相切求长度或范围。
3092002002001	3092	切线的证明或添加条件
3092002002002	3092	切点明确
3092002002003	3092	切点不明确
3092002003001	3092	垂直应用
3092002003002	3092	坐标与网格中的切线
3092002003003	3092	弦切角
3092002004001	3092	切线长定理考察长度相等
3092002004002	3092	切线长定理考察角度
3092002004003	3092	切割线定理
3092002005001	3092	内心的概念和性质
3092002005002	3092	利用三角形的内心求角度和角度的三角函数值
3092002005003	3092	求内接圆的半径
3092002005004	3092	三角形的内心与外心的综合
3092002005005	3092	利用三角形的内心求线段长度、周长和面积
